grant_id,eric_id,title,author,publicationtype,publicationdateyear,publisher,source,url
R305A050056,ED513343,Generating Knowledge of Academic Language among Urban Middle School Students,"Snow, Catherine E.; Lawrence, Joshua F.; White, Claire",Reports - Research,2010,"Society for Research on Educational Effectiveness. 2040 Sheridan Road, Evanston, IL 60208. Tel: 202-495-0920; Fax: 202-640-4401; e-mail: inquiries@sree.org; Web site: http://www.sree.org",Society for Research on Educational Effectiveness,NA
R305A050056,ED513407,The Impact of an Instructional Intervention on the Science and Language Learning of Middle Grade English Language Learners,"August, Diane; Branum-Martin, Lee; Cardenas-Hagan, Elsa; Francis, David",Reports - Research,2010,"Society for Research on Educational Effectiveness. 2040 Sheridan Road, Evanston, IL 60208. Tel: 202-495-0920; Fax: 202-640-4401; e-mail: inquiries@sree.org; Web site: http://www.sree.org",Society for Research on Educational Effectiveness,NA
R305A050056,ED549139,Effective Practices for Increasing the Achievement of English Learners. CREATE Brief,"Echevarría, Jana",Reports - Research,2012,Center for Research on the Educational Achievement and Teaching of English Language Learners. Web site: http://www.cal.org/create/publications/briefs/index.html,Center for Research on the Educational Achievement and Teaching of English Language Learners,NA
R305A050056,ED549143,CREATE: A Comprehensive Model for Instruction of Academic Language and Literacy in the Content Areas. CREATE Brief,"Duguay, Annie",Reports - Research,2012,Center for Research on the Educational Achievement and Teaching of English Language Learners. Web site: http://www.cal.org/create/publications/briefs/index.html,Center for Research on the Educational Achievement and Teaching of English Language Learners,NA
R305A050056,ED549147,Using Literacy Coaching to Promote the Teaching and Learning of English Learners in Content Areas. CREATE Brief,"Reutebuch, Colleen K.",Reports - Descriptive,2012,Center for Research on the Educational Achievement and Teaching of English Language Learners. Web site: http://www.cal.org/create/publications/briefs/index.html,Center for Research on the Educational Achievement and Teaching of English Language Learners,NA
R305A050056,ED549149,The SIOP Model: A Professional Development Framework for a Comprehensive School-Wide Intervention. CREATE Brief,"Echevarría, Jana; Short, Deborah J.",Reports - Research,2011,Center for Research on the Educational Achievement and Teaching of English Language Learners. Web site: http://www.cal.org/create/publications/briefs/index.html,Center for Research on the Educational Achievement and Teaching of English Language Learners,NA
R305A050056,ED549153,Improving Reading across Subject Areas with Word Generation. CREATE Brief,"Lawrence, Joshua F.; White, Claire; Snow, Catherine E.",Reports - Research,2011,Center for Research on the Educational Achievement and Teaching of English Language Learners. Web site: http://www.cal.org/create/publications/briefs/index.html,Center for Research on the Educational Achievement and Teaching of English Language Learners,NA
R305A050056,ED549172,Effective Social Studies Instruction to Promote Knowledge Acquisition and Vocabulary Learning of English Language Learners in the Middle Grades. CREATE Brief,"Reutebuch, Colleen Klein",Reports - Descriptive,2010,Center for Research on the Educational Achievement and Teaching of English Language Learners. Web site: http://www.cal.org/create/publications/briefs/index.html,Center for Research on the Educational Achievement and Teaching of English Language Learners,NA
R305A050056,ED549174,Improving Science and Vocabulary Learning of English Language Learners. CREATE Brief,"August, Diane; Artzi, Lauren; Mazrum, Julie",Reports - Research,2010,Center for Research on the Educational Achievement and Teaching of English Language Learners. Web site: http://www.cal.org/create/publications/briefs/index.html,Center for Research on the Educational Achievement and Teaching of English Language Learners,NA
R305A050056,ED549176,Response to Intervention and English Learners. CREATE Brief,"Echevarria, Jana; Hasbrouck, Jan",Reports - Descriptive,2009,Center for Research on the Educational Achievement and Teaching of English Language Learners. Web site: http://www.cal.org/create/publications/briefs/index.html,Center for Research on the Educational Achievement and Teaching of English Language Learners,NA
R305A050056,ED549177,Using the SIOP Model to Improve Middle School Science Instruction. CREATE Brief,"Himmel, Jennifer; Short, Deborah J.; Richards, Catherine; Echevarria, Jana",Reports - Descriptive,2009,Center for Research on the Educational Achievement and Teaching of English Language Learners. Web site: http://www.cal.org/create/publications/briefs/index.html,Center for Research on the Educational Achievement and Teaching of English Language Learners,NA
R305A050056,ED571513,Extended Discourse in First and Second Language Acquisition: A Challenge and an Opportunity,"Snow, Catherine E.","Journal Articles,Speeches/Meeting Papers,Reports - Research",2014,NA,Grantee Submission,NA
R305A050056,ED628561,Teaching Vocabulary to English Language Learners. Language and Literacy Series,"Graves, Michael F.; August, Diane; Mancilla-Martinez, Jeannette","Books,Guides - Classroom - Teacher",2012,"Teachers College Press. 1234 Amsterdam Avenue, New York, NY 10027. Tel: 800-575-6566; Fax: 802-864-7626; e-mail: tcp.orders@aidcvt.com; Web site: http://www.tcpress.com",Teachers College Press,https://www.tcpress.com/teaching-vocabulary-to-english-language-learners-9780807753750?page_id=88
R305A060010,ED525149,Getting Ready for College: An Implementation and Early Impacts Study of Eight Texas Developmental Summer Bridge Programs,"Wathington, Heather D.; Barnett, Elisabeth A.; Weissman, Evan; Teres, Jedediah; Pretlow, Joshua; Nakanishi, Aki",Reports - Research,2011,"National Center for Postsecondary Research. Teachers College, Columbia University, Box 174, 525 West 120th Street, New York, NY 10027. Tel: 212-678-3091; Fax: 212-678-3699; e-mail: ncpr@columbia.edu; Web site: http://www.postsecondaryresearch.org/",National Center for Postsecondary Research,NA
R305A060010,ED522631,Breaking New Ground: An Impact Study of Career-Focused Learning Communities at Kingsborough Community College,"Visher, Mary G.; Teres, Jedediah",Reports - Research,2011,"National Center for Postsecondary Research. Teachers College, Columbia University, Box 174, 525 West 120th Street, New York, NY 10027. Tel: 212-678-3091; Fax: 212-678-3699; e-mail: ncpr@columbia.edu; Web site: http://www.postsecondaryresearch.org/",National Center for Postsecondary Research,NA
R305A060010,ED521471,Unlocking the Gate: What We Know about Improving Developmental Education,"Rutschow, Elizabeth Zachry; Schneider, Emily",Information Analyses,2011,"MDRC. 16 East 34th Street 19th Floor, New York, NY 10016-4326. Tel: 212-532-3200; Fax: 212-684-0832; e-mail: publications@mdrc.org; Web site: http://www.mdrc.org",MDRC,NA
R305A060010,ED512610,Does Remediation Work for All Students? How the Effects of Postsecondary Remedial and Developmental Courses Vary by Level of Academic Preparation. An NCPR Working Paper,"Boatman, Angela; Long, Bridget Terry",Reports - Evaluative,2010,"National Center for Postsecondary Research. Teachers College, Columbia University, Box 174, 525 West 120th Street, New York, NY 10027. Tel: 212-678-3091; Fax: 212-678-3699; e-mail: ncpr@columbia.edu; Web site: http://www.postsecondaryresearch.org/",National Center for Postsecondary Research,NA
R305A060010,ED512710,Learning Communities for Students in Developmental Reading: An Impact Study at Hillsborough Community College. NCPR Brief,"Weiss, Michael J.; Visher, Mary G.; Wathington, Heather",Reports - Research,2010,"National Center for Postsecondary Research. Teachers College, Columbia University, Box 174, 525 West 120th Street, New York, NY 10027. Tel: 212-678-3091; Fax: 212-678-3699; e-mail: ncpr@columbia.edu; Web site: http://www.postsecondaryresearch.org/",National Center for Postsecondary Research,NA
R305A060010,ED516646,Learning Communities for Students in Developmental Math: Impact Studies at Queensborough and Houston Community Colleges,"Weissman, Evan; Butcher, Kristin F.; Schneider, Emily; Teres, Jedediah; Collado, Herbert; Greenberg, David",Reports - Evaluative,2011,"National Center for Postsecondary Research. Teachers College, Columbia University, Box 174, 525 West 120th Street, New York, NY 10027. Tel: 212-678-3091; Fax: 212-678-3699; e-mail: ncpr@columbia.edu; Web site: http://www.postsecondaryresearch.org/",National Center for Postsecondary Research,NA
R305A060010,ED511989,The Role of Simplification and Information in College Decisions: Results and Implications from the H&R Block FAFSA Experiment. An NCPR Working Paper,"Bettinger, Eric P.; Long, Bridget Terry; Oreopoulos, Philip; Sanbonmatsu, Lisa",Reports - Evaluative,2009,"National Center for Postsecondary Research. Teachers College, Columbia University, Box 174, 525 West 120th Street, New York, NY 10027. Tel: 212-678-3091; Fax: 212-678-3699; e-mail: ncpr@columbia.edu; Web site: http://www.postsecondaryresearch.org/",National Center for Postsecondary Research,NA
R305A060010,ED510037,The Role of Simplification and Information in College Decisions: Results from the H&R Block FAFSA Experiment. NBER Working Paper No. 15361,"Bettinger, Eric P.; Long, Bridget Terry; Oreopoulos, Philip; Sanbonmatsu, Lisa",Reports - Research,2009,"National Bureau of Economic Research. 1050 Massachusetts Avenue, Cambridge, MA 02138-5398. Tel: 617-588-0343; Web site: http://www.nber.org",National Bureau of Economic Research,http://www.nber.org/papers/w15361
R305A060010,ED509307,Scaling up Learning Communities: The Experience of Six Community Colleges,"Visher, Mary G.; Schneider, Emily; Wathington, Heather; Collado, Herbert",Reports - Evaluative,2010,"National Center for Postsecondary Research. Teachers College, Columbia University, Box 174, 525 West 120th Street, New York, NY 10027. Tel: 212-678-3091; Fax: 212-678-3699; e-mail: ncpr@columbia.edu; Web site: http://www.postsecondaryresearch.org/",National Center for Postsecondary Research,NA
R305A060010,ED510961,Learning Communities for Students in Developmental Reading: An Impact Study at Hillsborough Community College,"Weiss, Michael J.; Visher, Mary G.; Wathington, Heather",Reports - Research,2010,"National Center for Postsecondary Research. Teachers College, Columbia University, Box 174, 525 West 120th Street, New York, NY 10027. Tel: 212-678-3091; Fax: 212-678-3699; e-mail: ncpr@columbia.edu; Web site: http://www.postsecondaryresearch.org/",National Center for Postsecondary Research,NA
R305A060010,ED506374,Evaluating the Impact of Remedial Education in Florida Community Colleges: A Quasi-Experimental Regression Discontinuity Design. NCPR Brief,"Calcagno, Juan Carlos; Long, Bridget Terry",Reports - Evaluative,2009,"National Center for Postsecondary Research. Teachers College, Columbia University, Box 174, 525 West 120th Street, New York, NY 10027. Tel: 212-678-3091; Fax: 212-678-3699; e-mail: ncpr@columbia.edu; Web site: http://www.tc.columbia.edu/centers/ncpr/",National Center for Postsecondary Research,NA
R305A060010,ED501555,What is Known about the Impact of Financial Aid? Implications for Policy. An NCPR Working Paper,"Long, Bridget Terry",Information Analyses,2008,"National Center for Postsecondary Research. Teachers College, Columbia University, Box 174, 525 West 120th Street, New York, NY 10027. Tel: 212-678-3091; Fax: 212-678-3699; e-mail: ncpr@columbia.edu; Web site: http://www.tc.columbia.edu/centers/ncpr/",National Center for Postsecondary Research,NA
R305A060010,ED501563,"The Learning Communities Demonstration: Rationale, Sites, and Research Design. An NCPR Working Paper","Visher, Mary G.; Wathington, Heather; Richburg-Hayes, Lashawn; Schneider, Emily",Reports - Descriptive,2008,"National Center for Postsecondary Research. Teachers College, Columbia University, Box 174, 525 West 120th Street, New York, NY 10027. Tel: 212-678-3091; Fax: 212-678-3699; e-mail: ncpr@columbia.edu; Web site: http://www.tc.columbia.edu/centers/ncpr/",National Center for Postsecondary Research,NA
R305A060010,ED550506,Evaluating Institutional Efforts to Streamline Postsecondary Remediation: The Causal Effects of the Tennessee Developmental-Course Redesign Initiative on Early Student Academic Success,"Boatman, Angela",Dissertations/Theses - Doctoral Dissertations,2012,"ProQuest LLC. 789 East Eisenhower Parkway, P.O. Box 1346, Ann Arbor, MI 48106. Tel: 800-521-0600; Web site: http://www.proquest.com/en-US/products/dissertations/individuals.shtml",ProQuest LLC,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3535064
R305A060010,ED529251,Learning Communities for Students in Developmental English: Impact Studies at Merced College and the Community College of Baltimore County,"Weissman, Evan; Cullinan, Dan; Cerna, Oscar; Safran, Stephanie; Richman, Phoebe",Reports - Research,2012,"National Center for Postsecondary Research. Teachers College, Columbia University, Box 174, 525 West 120th Street, New York, NY 10027. Tel: 212-678-3091; Fax: 212-678-3699; e-mail: ncpr@columbia.edu; Web site: http://www.postsecondaryresearch.org/",National Center for Postsecondary Research,NA
R305A060010,ED533824,Bridging the Gap: An Impact Study of Eight Developmental Summer Bridge Programs in Texas,"Barnett, Elisabeth A.; Bork, Rachel Hare; Mayer, Alexander K.; Pretlow, Joshua; Wathington, Heather D.; Weiss, Madeline Joy",Reports - Research,2012,"National Center for Postsecondary Research. Teachers College, Columbia University, Box 174, 525 West 120th Street, New York, NY 10027. Tel: 212-678-3091; Fax: 212-678-3699; e-mail: ncpr@columbia.edu; Web site: http://www.postsecondaryresearch.org/",National Center for Postsecondary Research,NA
R305A060010,ED533825,The Effects of Learning Communities for Students in Developmental Education: A Synthesis of Findings from Six Community Colleges,"Visher, Mary G.; Weiss, Michael J.; Weissman, Evan; Rudd, Timothy; Wathington, Heather D.",Reports - Research,2012,"National Center for Postsecondary Research. Teachers College, Columbia University, Box 174, 525 West 120th Street, New York, NY 10027. Tel: 212-678-3091; Fax: 212-678-3699; e-mail: ncpr@columbia.edu; Web site: http://www.postsecondaryresearch.org/",National Center for Postsecondary Research,NA
R305A060010,ED533873,Bridging College and Careers: Using Dual Enrollment to Enhance Career and Technical Education Pathways. An NCPR Working Paper,"Rodriguez, Olga; Hughes, Katherine L.; Belfield, Clive","Numerical/Quantitative Data,Reports - Research",2012,"National Center for Postsecondary Research. Teachers College, Columbia University, Box 174, 525 West 120th Street, New York, NY 10027. Tel: 212-678-3091; Fax: 212-678-3699; e-mail: ncpr@columbia.edu; Web site: http://www.postsecondaryresearch.org/",National Center for Postsecondary Research,NA
