grant_id,ies_title,project_type,design,is_rct_final,design_signal,pre_wwc_call,in_wwc,wwc_designs,wwc_is_rct,rct_evidence,eric_rct_desc,eric_qed_desc,hit_title,hit_purpose,hit_abstract,hit_eric,hit_nonrct,is_center,n_abstracts,is_trial_design
R305A160255,Investigating the Efficacy of a Web-Based Early Reading Intervention Professional Development Program for K-1 English Learners,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R305A160388,Could Connecting Students with Financial Aid Lead to Better College Outcomes? A Proposal to Test the Effectiveness of FAFSA Interventions Using the NPSAS Sample,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A170044,Evaluation of the KinderTEK iPad Math Program,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A170074,Efficacy of the Connected Chemistry Curriculum,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A170160,"It's Worth It! Securing Persistence, Performance and Progress within Postsecondary Gateway Science Courses through Utility Value Interventions",Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A170241,The Effects of Promoting Engaging Early Literacy Interactions in Preschool Environments: Literacy 3D,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A170288,Heterogeneous Effects of English Learner Reclassification on Achievement Trajectories,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A170523,Adaptive Response to Intervention (RTI) for Students with ADHD,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,TRUE
R305A170529,"Attention, Memory, and Executive Functions in Written Language Expression in Elementary School Children",Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A170640,Enhancing Middle School Mathematics Achievement through Spatial Skills Instruction,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A180050,Testing the Efficacy of Zoo U for Improving Children's Social and Emotional Outcomes,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A180060,Efficacy Trial of Text Structure Strategy Instruction on the Web for Spanish-Speaking English Learners (SWELL) in Grades 4 and 5,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A180182,A Conceptual Replication of BEST in CLASS: An Efficacy Study of BEST in CLASS-Elementary,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R305A180227,Evaluating Incentives for Full-time Enrollment at California Community Colleges,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A180241,Efficacy Replication Study of the Impact of MyTeachingPartner-Secondary (MTP-S),Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A180293,Promoting School Readiness Through Emotional Intelligence: An Efficacy Trial of Preschool RULER,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R305A180377,Efficacy of Viridis Learning Tool: A Technology-Based Approach to Advising and Job Matching,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A190168,PAWS: Efficacy,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A190521,"Improving Low-Income Students' Odds of Being ""On-Track"" and College Ready in Chicago Public Schools: The Respective Roles of Child Self-Regulation and Preschool vs. High School Intervention",Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,TRUE
R305A200035,Efficacy of a Selective Intervention to Improve Middle School Students' Subjective Well-Being,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A200297,Evaluation of a Web-Based Classroom Management Program to Promote Effective Classroom Management Practices Among Early Career Teachers,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A200307,Choice and Information: The Impact of Technology-Based Career Advising Tools on High School Students' CTE Choices and Academic Performance,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A200436,Fostering Productive Parent Engagement at School Entry,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A210157,Teaching Together: The Added Value of Tiered School Plus Home Interventions for Young Children At-Risk for Language Difficulties,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A210269,"Examining the Efficacy, Predictive Power, and Cost Effectiveness of the Diagnostic Assessment and Achievement of College Skills",Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A210292,An Experienced School Support Organization at Scale: A Study of The Urban Assembly Network,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A210462,Efficacy of a Peer-Delivered Intervention for High School Students with ADHD,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A210506,A Lottery-Based Efficacy Study of the District of Columbia Public Prekindergarten Program,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305A220107,Efficacy of Early Language Comprehension Individualized Instruction (ELCII),Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,TRUE
R305B070354,Diagnostic Embedded Classroom Assessment—An Efficacy Study,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305B077307,Reading Intervention with Spanish-Speaking Students: Maximizing Instructional Effectiveness in English and Spanish,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,204,TRUE
R305E090003,Evaluation of Core Knowledge Charter Schools in Colorado,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,TRUE
R305E090010,Evaluation of the New Jersey Preschool Expansion (NJPE) Program,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305E100013,Intended and Unintended Consequences of State High-Stakes Testing: Evidence from Standards-Based Reform in Massachusetts,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,TRUE
R305E150006,California's College and Career Readiness Standards in the Era of Common Core Assessments,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R305F050006,Efficacy of Conversational Responsiveness Preschool Intervention,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,TRUE
R305F050161,Evaluation of Ohio's School Conflict Management Program,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305F050256,An Experimental Design Evaluation of Full-Day Kindergarten,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305F050274,An Evaluation of the SOURCE (Student Outreach for College Enrollment) Program: An Intervention to Promote College Application and Enrollment Among Urban Youth,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305G030140,Instruction Of Reading Comprehension: Cognitive Strategies Or Cognitive Engagement,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305G040089,"Embedding Knowledge-Focused Reading Comprehension Strategies in Cumulative Content-Area Instruction in Grades 3-4-5: An Assessment of Immediate, Transfer, and Long-Term Impact on Reading Achievement",Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,TRUE
R305H140045,An Evaluation of the Authentic Intellectual Work Initiative in Iowa,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305J020020,Focus in Early Childhood Curricula: Helping Children Transition to School,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305J020027,Impact of the Project Approach on Children's School Readiness and School Achievement,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305J020040,Evaluation of the Early Literacy and Learning Model (ELLM): a Curriculum and Instructional Support System,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305J020051,Granite Ladders: An Experimental Evaluation of an Early Literacy Curriculum for New Hampshire's Preschoolers,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305J030037,A Longitudinal Study of the Effectiveness of a Pre-K Multisensory Literacy Curriculum,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R305J030103,Project Construct: A Catalyst for Early Achievement,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R305J030120,Building Language for Literacy and Core Knowledge,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,TRUE
R305K050050,Math Pathways and Pitfalls Lessons for K-7 Students: Improving Mathematics Achievement for English Language Learners,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,458,TRUE
R305L030173,Love in a Big World,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R305M030090,Identifying Key Components of Effective Professional Development in Reading for First-Grade Teachers and Their Students,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,TRUE
R305M030099,Mastering Reading Instruction: A Professional Development Project for First Grade Teachers,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305M050072,Examining the Efficacy of Two Models of Preschool Professional Development in Language and Literacy,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,481,TRUE
R305M050223,Replication and Outcomes of the Teaching SMART® Program in Elementary Science Classrooms,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305R220024,"Efficacy of Sound Partners Supplemental Tutoring for ELL Students, Grades K-1",Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R305S210005,A Study in Equity: Oregon's 9th Grade Transition,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305S210008,The Distributional Effects of Secondary Career and Technical Educational (CTE) Programs on Postsecondary Educational and Employment Outcomes: An Evaluation of Delaware's CTE Programs of Study,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305S210026,Understanding Pennsylvania's Educational Inequities in the time of COVID-19,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305S220003,Assessing the Long-Term Impacts of School Extension Programs on Student Re-Engagement and Learning Recovery,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R305T210046,Just Discipline and Effective Restorative Practices: Assessing the Potential of Design Innovations and Implementation Science as Catalysts for Sustainable School Transformation,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305W030036,"The New 3R's – Reading, Resilience, and Relationships in After-School Programs",Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305X220016,Evidence to Inform Improvement: Supporting California Community Colleges in Pandemic Recovery,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305X220018,Leveraging Technology and Engaging Students: Evaluating Covid-19 Recovery Efforts in the Los Angeles Community College District,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R324A090091,"Improving Social-Communication, Literacy, and Adaptive Behaviors for Young Children with Autism Spectrum Disorders",Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TRUE
R324A110053,Efficacy of the Interactive Strategies Approach-Extended as a Small Group Intervention for Intermediate Grade Struggling Readers,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TRUE
R324A110079,Testing an Integrated Preschool Curriculum for English Language Learners,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,440,TRUE
R324A120169,A Summer Preparatory Program for Middle and High School Students with ADHD,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,TRUE
R324A120363,Enhancing Early Learning for Infants with Disabilities: A Responsive Parenting Intervention,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R324A160042,Project AIM: Algebra-readiness Intervention Modules for Middle School Students with Mathematics Difficulties,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R324A180091,Efficacy Follow-Up Study of the CSESA Model,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,TRUE
R324A180221,Testing the Efficacy of Reading RULES: A Tier 1 and Tier 2 Intervention for First-Grade Children with Decoding and Comprehension Difficulties,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R324A190046,Evaluating the Efficacy of a Daily Check-in/Check-out Intervention for Students At Risk for Emotional and Behavioral Disorders,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R324A190145,Liberate,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R324A190177,EMT en Español: Comprehensive Early Intervention to Support School Readiness Skills for Spanish-Speaking Toddlers with Language Delays,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R324A190239,Enhancing IEPs of Children with ADHD Using Daily Report Cards: An Efficacy Trial,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R324A190240,An Efficacy Trial to Evaluate Supporting Paraprofessionals by Advancing Reading Intervention Knowledge and Skill (SPARK),Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TRUE
R324A200007,"Combining the Self-Determined Learning Model of Instruction and Peer Supports: Examining the Impact on Academic, Social, and Functional Outcomes for Students With Autism Spectrum Disorders",Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R324A200063,Initial Efficacy Evaluation of the CW-FIT Middle School Program: Improving Academic Engagement and Outcomes for Middle School Students,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R324A200154,Modular Approach for Autism Programs in Schools (MAAPS),Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R324A210266,Project PRIME2: Planning Realistic Intervention implementation and Maintenance by Educators,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R324A220215,Reading Enhancements for Students With Autism Spectrum Disorders (Project READ): A Reading Comprehension Intervention,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R324N190012,Evaluating the Impact of Integrated Behavior and Reading Multi-Tiered Systems of Support in Elementary Schools,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R324S060043,Project Success: Improving the Educational Outcomes of Youth with Disabilities in Foster Care,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TRUE
R324X220067,Project ENGAGE: Enhancing Student Engagement to Facilitate Learning and Well-Being,Efficacy,Efficacy,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R305A210017,Evaluating the Longer Term Impact of Early College High Schools on Workforce and Life Outcomes,Follow-Up,Other,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
R305A220036,Longitudinal Impacts of the Boston Prekindergarten Program Through Early Adulthood,Follow-Up,Other,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
R305C210003,Postsecondary Teaching with Technology Collaborative,Other,Other,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE
R324N190002,Project VIABLE: Validation of Instruments for Assessing Behavior Longitudinally and Efficiently,Development and Innovation,Other,FALSE,no design cue,unknown,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,FALSE
R305A100381,Evaluating the Effects of Basic Skills Mathematics Placement on Academic Outcomes of Community College Students,Efficacy,Efficacy,FALSE,non-RCT (ERIC quasiexperimental),non-RCT,FALSE,NA,FALSE,none,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,TRUE
R305R060059,Comprehensive Evaluation of the Effects of District-Wide High School Curriculum Reform on Academic Achievement and Attainment in Chicago,Efficacy,Efficacy,FALSE,non-RCT (ERIC quasiexperimental),non-RCT,FALSE,NA,FALSE,none,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39,TRUE
R324B070219,Comparison of Two Comprehensive Treatment Models for Preschool-Aged Children With Autism Spectrum Disorders and Their Families,Efficacy,Efficacy,FALSE,non-RCT (ERIC quasiexperimental),non-RCT,FALSE,NA,FALSE,none,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,16,TRUE
R305A170498,"Assessing the Implementation, Impact & Variation of CTE Innovation: NYC as a Lab for Rigorous CTE Research",Efficacy,Efficacy,FALSE,non-RCT (WWC: QED),unknown,TRUE,QED,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
R305E090019,Evaluation of Ninth Grade Academies in Broward County Public Schools,Efficacy,Efficacy,FALSE,non-RCT (WWC: QED),non-RCT,TRUE,QED,FALSE,none,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE
R305H150027,Evaluating Maryland State Policies to Improve School Climate,Efficacy,Efficacy,FALSE,non-RCT (WWC: QED),RCT,TRUE,QED,FALSE,abstract + eric,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,25,TRUE
R305A060067,Center for Analysis of Longitudinal Data in Education Research (CALDER),Other,Other,FALSE,non-RCT (WWC: QED),non-RCT,TRUE,QED,FALSE,abstract + eric,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1429,FALSE
R324B060003,"Early, Evidence-Based Intervention For Externalizing Behavior Problems in School: From Efficacy to Effectiveness of the First Step to Success Program",Scale-Up Evaluations,Scale-up,FALSE,non-RCT (WWC: QED),RCT,TRUE,QED,FALSE,abstract,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8,TRUE
R305A160166,Evaluation of Florida's Developmental Education Redesign,Efficacy,Efficacy,FALSE,non-RCT (WWC: RDD),non-RCT,TRUE,RDD,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25,TRUE
R305A200254,The Impact of CSI Designation in Multiple Measure ESSA Accountability Systems,Efficacy,Efficacy,FALSE,non-RCT (WWC: RDD),non-RCT,TRUE,RDD,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
R305E120006,Evaluation of the Long-Term Effects of Retention under New York City's Student Promotion Policy,Efficacy,Efficacy,FALSE,non-RCT (WWC: RDD),non-RCT,TRUE,RDD,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,17,TRUE
R305E120010,Assessment of the Florida College and Career Readiness Initiative,Efficacy,Efficacy,FALSE,non-RCT (WWC: RDD),non-RCT,TRUE,RDD,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,TRUE
R305H190035,The Consequences of High School Exit Examinations for Student Life Outcomes: Evidence from a Research-Practice Partnership in Massachusetts,Efficacy,Efficacy,FALSE,non-RCT (WWC: RDD),unknown,TRUE,RDD,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE
R324A120232,Project DATA: A Multisite Evaluation of a School-based Model for Preschoolers with Autism,Efficacy,Efficacy,FALSE,non-RCT (WWC: SingleCase),RCT,TRUE,SingleCase,FALSE,purpose,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE
R324C080011,Center for Response to Intervention in Early Childhood,Other,Other,FALSE,non-RCT (WWC: SingleCase),non-RCT,TRUE,SingleCase,FALSE,abstract + eric,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,33,FALSE
